code	store_name	location	product_ean
TH	Kantharalak	Asia/Bangkok	6229362628620
US	Cypress Hills	America/New_York	6867197246581
BR	Esmeraldas	America/Sao_Paulo	2047790339918
RU	Buynaksk	Europe/Moscow	8626392141002
DE	Landshut	Europe/Berlin	0954293921606
US	Leland	America/New_York	8528723946501
TR	Serinhisar	Europe/Istanbul	3843646252368
BD	Manikchari	Asia/Dhaka	9917741594785
RU	Beryozovsky	Asia/Yekaterinburg	3452225509573
JP	Motomachi	Asia/Tokyo	4490097858374
PK	Kot Addu	Asia/Karachi	6202337947001
BE	Wevelgem	Europe/Brussels	6964897448878
DE	Hofheim am Taunus	Europe/Berlin	6211545481764
IT	Francavilla Fontana	Europe/Rome	8680837023674
AR	Rafaela	America/Argentina/Cordoba	7833973497040
PT	Carnaxide	Europe/Lisbon	9589536047150
US	Martinsburg	America/New_York	7276332975429
GB	Barnet	Europe/London	7291512862009
PL	Ustka	Europe/Warsaw	7295862200764
GM	Farafenni	Africa/Banjul	2631446507570
CN	Changshu City	Asia/Shanghai	7881569495550
CL	La Ligua	America/Santiago	6406098388992
IN	Deoli	Asia/Kolkata	1054766992467
PL	Brzeg	Europe/Warsaw	6040598345439
US	Claremont	America/Los_Angeles	4480612332007
RU	Volokolamsk	Europe/Moscow	7082827720920
ML	Kati	Africa/Bamako	6068881578937
GH	Bibiani	Africa/Accra	3320794355184
US	Tyler	America/Chicago	9401284760962
IN	Aistala	Asia/Kolkata	5941655044160
US	Vestavia Hills	America/Chicago	3483415809104
MY	Ulu Tiram	Asia/Kuala_Lumpur	7354006758216
US	Sterling	America/New_York	2280552425690
TN	Msaken	Africa/Tunis	0568176000212
CO	Socorro	America/Bogota	2740127634471
CN	Guli	Asia/Shanghai	9752243425737
RU	Petrozavodsk	Europe/Moscow	4848994158316
RU	Privolzhskiy	Europe/Saratov	6080146509630
US	Aurora	America/Denver	7835615854167
PH	Masbate	Asia/Manila	0790443662452
NL	Culemborg	Europe/Amsterdam	4367728101799
ES	Cardedeu	Europe/Madrid	6730703851688
US	Fayetteville	America/New_York	9649721488578
IN	Hungund	Asia/Kolkata	0189242968504
TR	Aksaray	Europe/Istanbul	6333844736885
UZ	Andijon	Asia/Tashkent	6643613900318
JP	Sasayama	Asia/Tokyo	5540493897909
GB	Selby	Europe/London	1262035396599
US	Clermont	America/New_York	3054376430142
MX	Progreso	America/Merida	2047304078968
NZ	Gisborne	Pacific/Auckland	9258256741401
GB	Devizes	Europe/London	5106631613901
CL	Ovalle	America/Santiago	5118797354789
CO	Honda	America/Bogota	8434952718416
BR	Santa Gertrudes	America/Sao_Paulo	0352252621602
ML	Kati	Africa/Bamako	7474325350936
US	Troutdale	America/Los_Angeles	1210938826682
CF	Carnot	Africa/Bangui	8379788821773
RU	Yeysk	Europe/Moscow	0382490489269
FR	Les Olives	Europe/Paris	7057828428731
JP	Iwade	Asia/Tokyo	2459964449154
FR	Gonesse	Europe/Paris	2256818240291
AR	Pontevedra	America/Argentina/Buenos_Aires	6999582770569
MX	Jocotepec	America/Mexico_City	4269755371926
SE	Hudiksvall	Europe/Stockholm	6458793105947
BR	Guaraciaba do Norte	America/Fortaleza	0572779476770
IN	Aklera	Asia/Kolkata	3098782392762
NG	Shagamu	Africa/Lagos	9051772684227
US	Schererville	America/Chicago	4707933012167
IN	Manjeri	Asia/Kolkata	5982772865412
TJ	Vahdat	Asia/Dushanbe	2094989368204
CM	Idenao	Africa/Douala	7062325307229
PH	Calauan	Asia/Manila	5727619321696
FI	Kallio	Europe/Helsinki	3198118530544
BR	Rio Real	America/Bahia	7024887281379
MX	Oaxaca	America/Mexico_City	3865465996025
UG	Kitgum	Africa/Kampala	6362593486840
US	Keene	America/New_York	3104772897886
PT	Ponta Delgada	Atlantic/Azores	7620828090811
RU	Ishim	Asia/Yekaterinburg	4590831957377
NL	Vught	Europe/Amsterdam	5362821599541
CN	Tianfu	Asia/Shanghai	6896242512159
ZA	Vryheid	Africa/Johannesburg	2017661408517
US	Keene	America/New_York	9593177120004
IN	Sirsi	Asia/Kolkata	5972769773196
PS	East Jerusalem	Asia/Hebron	6559613225682
RU	Novopavlovsk	Europe/Moscow	6029569668975
PT	Custoias	Europe/Lisbon	0994405150265
DE	Charlottenburg-Nord	Europe/Berlin	3539417608891
AZ	Qazax	Asia/Baku	2773651878738
TH	Bang Ban	Asia/Bangkok	6346106169185
US	Utica	America/New_York	0343943685270
TD	Mongo	Africa/Ndjamena	8773845276115
SY	Binnish	Asia/Damascus	6306630879349
DE	Walsrode	Europe/Berlin	0008221810309
GB	Southsea	Europe/London	2221978683707
GB	Clacton-on-Sea	Europe/London	7276554281469
IN	Rafiganj	Asia/Kolkata	4419091284538
PL	Reda	Europe/Warsaw	9433957967170
MA	Oulmes	Africa/Casablanca	1321989619298
NG	Ilesa	Africa/Lagos	8633364809815
UZ	Andijon	Asia/Tashkent	4913909298859
FR	Marseille 11	Europe/Paris	9145811741818
RU	Valday	Europe/Moscow	3262631592638
NG	Kafanchan	Africa/Lagos	2660603829224
GB	Newbury	Europe/London	9153432488180
NZ	Gisborne	Pacific/Auckland	1878815293196
CN	Zhoushan	Asia/Shanghai	2321302199772
FR	Ajaccio	Europe/Paris	1006354792553
DE	Karben	Europe/Berlin	3278009657762
UY	Durazno	America/Montevideo	0652740182913
BG	Smolyan	Europe/Sofia	5086065738589
US	Malden	America/New_York	2606363876825
TH	Tak Bai	Asia/Bangkok	9234743265223
IT	Campobasso	Europe/Rome	6572724562736
FR	Saint-Omer	Europe/Paris	5405846184559
IN	Rafiganj	Asia/Kolkata	3922137041039
DE	Stuttgart	Europe/Berlin	5346545980175
CM	Idenao	Africa/Douala	3592424038358
CD	Beni	Africa/Lubumbashi	6214074796835
ET	Debre Tabor	Africa/Addis_Ababa	0851607525850
GB	Clacton-on-Sea	Europe/London	2925316627650
IN	Hungund	Asia/Kolkata	2092435415328
UG	Paidha	Africa/Kampala	3247862704784
VE	La Victoria	America/Caracas	8292288303498
PK	Alipur	Asia/Karachi	7522395916238
ID	Wangon	Asia/Jakarta	1964129766058
FI	Espoo	Europe/Helsinki	1626984285203
DE	Trossingen	Europe/Berlin	6999217444957
CM	Mbalmayo	Africa/Douala	5107970822733
DE	Schwalmtal	Europe/Berlin	8735489081685
KR	Goyang-si	Asia/Seoul	6797825247881
RU	Volokolamsk	Europe/Moscow	6955135705532
DE	Radevormwald	Europe/Berlin	4713793836782
PE	Chosica	America/Lima	6239737760848
BR	Loanda	America/Sao_Paulo	5362684513791
BR	Artur Nogueira	America/Sao_Paulo	5402577439668
DE	Walsrode	Europe/Berlin	1644712146770
DE	Schleswig	Europe/Berlin	4277436016448
LK	Dehiwala-Mount Lavinia	Asia/Colombo	5930022079911
US	Jersey City	America/New_York	4176952099037
FR	Niort	Europe/Paris	4414157321882
RU	Lesozavodsk	Asia/Vladivostok	5669298843598
BR	Aracaju	America/Maceio	5620936523951
US	Beaumont	America/Los_Angeles	8340456380700
CN	Guli	Asia/Shanghai	4865185567511
US	Nampa	America/Boise	4569854062597
PH	Calauan	Asia/Manila	4663335168478
ES	Baza	Europe/Madrid	9075505966572
ID	Kudus	Asia/Jakarta	9086761308464
NG	Kafanchan	Africa/Lagos	2952010891223
RW	Rwamagana	Africa/Kigali	0873738099109
US	Sunnyside	America/Los_Angeles	5327219009699
IT	Chiavari	Europe/Rome	4124949786910
ES	Maspalomas	Atlantic/Canary	7958716802438
TZ	Mvomero	Africa/Dar_es_Salaam	9788941029120
IN	Hungund	Asia/Kolkata	2687756413643
ID	Sukabumi	Asia/Jakarta	2571846206003
US	Sicklerville	America/New_York	5161667897138
US	Shreveport	America/Chicago	3945307119482
IN	Calangute	Asia/Kolkata	6494449431305
PH	San Jose	Asia/Manila	2053681323225
MW	Salima	Africa/Blantyre	9318621115494
CN	Zhoucun	Asia/Shanghai	2055499398679
ES	Talavera de la Reina	Europe/Madrid	3971814249862
DE	Memmingen	Europe/Berlin	8899262957175
BR	Miracema	America/Sao_Paulo	7502640264376
US	Pleasant Prairie	America/Chicago	8077816721094
US	Mira Mesa	America/Los_Angeles	6572172708373
CN	Licheng	Asia/Shanghai	6746479231333
RU	Dyat’kovo	Europe/Moscow	5456061999671
GB	Westbury	Europe/London	0877774608998
BR	Recife	America/Recife	0071579001798
US	Bridgeport	America/New_York	0281414069719
CN	Wacheng	Asia/Shanghai	4578253304092
US	Norco	America/Los_Angeles	9011625414715
US	Kaukauna	America/Chicago	5205893933830
BE	Mouscron	Europe/Brussels	1284752105223
BR	Barra dos Coqueiros	America/Maceio	8911081765868
RU	Roslavl’	Europe/Moscow	7412952839066
CR	Liberia	America/Costa_Rica	5241811530217
GB	Chapletown	Europe/London	6742255823969
IN	Teghra	Asia/Kolkata	5709060886177
US	Nampa	America/Boise	9677773338015
PK	Khairpur Mir’s	Asia/Karachi	6336539886513
CN	Foshan	Asia/Shanghai	5729302005159
IN	Barbil	Asia/Kolkata	6307542191260
IT	Campobasso	Europe/Rome	2730337261642
AD	les Escaldes	Europe/Andorra	5327568923431
SO	Baki	Africa/Mogadishu	2758673401553
NL	Vught	Europe/Amsterdam	4066130593740
UA	Hlukhiv	Europe/Kiev	8790202153452
MA	Jerada	Africa/Casablanca	0921514592204
US	Odessa	America/Chicago	8121072107069
DE	Dahlem	Europe/Berlin	4510524290789
UA	Hlukhiv	Europe/Kiev	1926345753281
IN	Dalsingh Sarai	Asia/Kolkata	1020898732523
BR	Itacoatiara	America/Manaus	2595585107056
AR	Rafaela	America/Argentina/Cordoba	7614903435017
BR	Itabirito	America/Sao_Paulo	7750624203150
BG	Smolyan	Europe/Sofia	1090102905098
US	Chillum	America/New_York	3636367498937
KZ	Otegen Batyra	Asia/Almaty	1981046136566
JP	Karatsu	Asia/Tokyo	0747299497912
BO	Tupiza	America/La_Paz	2683391044211
ES	Caravaca	Europe/Madrid	5124479473129
US	Independence	America/Chicago	4902876736648
CD	Kamina	Africa/Lubumbashi	2790884566195
US	Lower West Side	America/Chicago	3570556363135
ES	Amposta	Europe/Madrid	2777687564856
JP	Inawashiro	Asia/Tokyo	7824076004778
PH	Santa Catalina	Asia/Manila	7061566990689
PH	Jagna	Asia/Manila	7948787261364
RU	Sharypovo	Asia/Krasnoyarsk	3881087303201
US	Troutdale	America/Los_Angeles	2422941280200
US	Port Richmond	America/New_York	8998926865372
RU	Kashira	Europe/Moscow	3133625694808
JP	Iwade	Asia/Tokyo	4200122681422
US	Huntley	America/Chicago	9763249752703
US	Sunnyside	America/Los_Angeles	6014866537604
IR	Isfahan	Asia/Tehran	0365009844544
IN	Rafiganj	Asia/Kolkata	1287609964547
IN	Davangere	Asia/Kolkata	6312013894588
JP	Namerikawa	Asia/Tokyo	2811845515639
CN	Pingyi	Asia/Shanghai	6436827124041
US	Keene	America/New_York	8979822584079
ID	Cibinong	Asia/Jakarta	9247092476523
IT	Tortona	Europe/Rome	0487076903914
BR	Miracema	America/Sao_Paulo	2536213569631
MY	Teluk Intan	Asia/Kuala_Lumpur	0709246648174
ML	Kati	Africa/Bamako	8820674354429
TR	Bergama	Europe/Istanbul	5553112662468
AR	Aguilares	America/Argentina/Tucuman	7754430785466
FR	Rueil-Malmaison	Europe/Paris	7614332826165
CZ	Karlovy Vary	Europe/Prague	4950247040337
MK	Saraj	Europe/Skopje	4248292976078
IN	Kheda	Asia/Kolkata	9230383445247
IN	Madhipura	Asia/Kolkata	7999331004449
PH	Sorsogon	Asia/Manila	9788169189422
NL	Zeist	Europe/Amsterdam	9948755787511
US	Hutto	America/Chicago	3823293513043
IN	Pandua	Asia/Kolkata	6281060357974
RU	Krymsk	Europe/Moscow	4838895409808
NL	Vught	Europe/Amsterdam	5673472097615
US	Newburgh	America/New_York	3224609401885
PK	Sangla Hill	Asia/Karachi	1984464628019
RU	Valday	Europe/Moscow	3364751787854
PH	Manaoag	Asia/Manila	0015581959227
UY	Durazno	America/Montevideo	2505515199334
TR	Edremit	Europe/Istanbul	8037310358363
RU	Shushary	Europe/Moscow	9449502357358
US	Pleasant Prairie	America/Chicago	2621333032384
PA	Veracruz	America/Panama	8665704870469
IT	Misterbianco	Europe/Rome	6666664824686
DE	Gauting	Europe/Berlin	9637904120636
IN	Robertsonpet	Asia/Kolkata	0473757097348
BE	Lille	Europe/Brussels	9348387622721
TR	Silvan	Europe/Istanbul	4990042234968
BR	Pato Branco	America/Sao_Paulo	0335103855265
IT	Villabate	Europe/Rome	4869449037031
NG	Gaya	Africa/Lagos	0969919881165
TZ	Same	Africa/Dar_es_Salaam	3143292510165
US	Nutley	America/New_York	7175213275873
GB	Devizes	Europe/London	8374908774816
US	Riverbank	America/Los_Angeles	8598845672244
MG	Antanifotsy	Indian/Antananarivo	5145990585696
IN	Kangayam	Asia/Kolkata	5602398206146
CN	Changzhi	Asia/Shanghai	8988184309534
CN	Shuangcheng	Asia/Shanghai	1667037508924
RU	Gavrilov-Yam	Europe/Moscow	0694549772681
IT	Gorgonzola	Europe/Rome	6608094719965
TR	Serinhisar	Europe/Istanbul	2363658345489
DE	Schleswig	Europe/Berlin	9143271262164
CO	El Copey	America/Bogota	2973494919944
CN	Yingkou	Asia/Shanghai	5176598742044
GB	Rutherglen	Europe/London	0303325476094
AU	Griffith	Australia/Sydney	6156524927577
PK	Sangla Hill	Asia/Karachi	7839594282782
US	Encinitas	America/Los_Angeles	2805756109797
US	Greenfield	America/Indiana/Indianapolis	9664906085991
FR	Marly-le-Roi	Europe/Paris	0426477840671
PH	Burgos	Asia/Manila	6868915642760
TN	Beni Khiar	Africa/Tunis	2016503283275
CN	Zhoucun	Asia/Shanghai	5198516743803
BR	Buri	America/Sao_Paulo	1604892010452
US	Vestavia Hills	America/Chicago	7374079249619
RU	Saraktash	Asia/Yekaterinburg	6270015849183
KR	Hongseong	Asia/Seoul	6709586154711
US	Longview	America/Chicago	6497425968925
LT	Alytus	Europe/Vilnius	0892946294205
FR	Ajaccio	Europe/Paris	4668719714142
DE	Neuburg an der Donau	Europe/Berlin	0825733441643
BR	Itacoatiara	America/Manaus	7284432037619
US	Columbia Heights	America/Chicago	0769271910950
EG	Juhaynah	Africa/Cairo	0317889888415
CU	Media Luna	America/Havana	8975810094636
RS	Sremska Mitrovica	Europe/Belgrade	8057569834845
US	Laguna Niguel	America/Los_Angeles	6701803672701
PH	Guyong	Asia/Manila	2364110706558
PL	Ustka	Europe/Warsaw	2889166661571
GB	Clacton-on-Sea	Europe/London	5406186588496
CU	Corralillo	America/Havana	1924066709853
CN	Pucheng	Asia/Shanghai	8544200656381
US	Glendale	America/Los_Angeles	9813599650157
US	Peabody	America/New_York	0319040756502
PK	Jhol	Asia/Karachi	0266650118247
IN	Diamond Harbour	Asia/Kolkata	3058914360212
TZ	Chanika	Africa/Dar_es_Salaam	2410199639130
DE	Hofheim am Taunus	Europe/Berlin	8753546297176
KE	Busia	Africa/Nairobi	0277570761697
GB	Lower Earley	Europe/London	8413459522030
US	Malden	America/New_York	5243020934299
IN	Talipparamba	Asia/Kolkata	5883801575091
BG	Montana	Europe/Sofia	5663475544230
CN	Zhuangyuan	Asia/Shanghai	6281205373371
FR	Colomiers	Europe/Paris	7537875416948
IT	Sassari	Europe/Rome	2672434068697
NL	Zeist	Europe/Amsterdam	9002566355601
ID	Simpang	Asia/Jakarta	4379358053256
CN	Haicheng	Asia/Shanghai	1401859805065
US	Lino Lakes	America/Chicago	1290392493477
PH	Cebu City	Asia/Manila	7301026577204
BE	Houthalen	Europe/Brussels	2620791040030
US	Bourbonnais	America/Chicago	3946120482333
MY	Ulu Tiram	Asia/Kuala_Lumpur	4045059683664
RU	Kuvandyk	Asia/Yekaterinburg	5735290866290
RU	Beryozovsky	Asia/Yekaterinburg	9766299128139
CA	Dorval	America/Toronto	6207203111197
DZ	Frenda	Africa/Algiers	6335706255138
CN	Dongfeng	Asia/Shanghai	9494540666757
TT	Port of Spain	America/Port_of_Spain	4334900494697
DE	Bad Honnef	Europe/Berlin	8706209932914
GN	Camayenne	Africa/Conakry	0498635456796
US	Iron River	America/Menominee	0222217607043
RU	Saraktash	Asia/Yekaterinburg	3010349055194
BR	Barras	America/Fortaleza	9099964201661
FR	Cavaillon	Europe/Paris	4439203999143
FR	Cavaillon	Europe/Paris	8850546243698
EG	Alexandria	Africa/Cairo	0048658886065
RU	Tavda	Asia/Yekaterinburg	8984227084789
RU	Volokolamsk	Europe/Moscow	3237316055098
KR	Hongseong	Asia/Seoul	1995027442140
ID	Simpang	Asia/Jakarta	9358267609155
JP	Ueno-ebisumachi	Asia/Tokyo	2009487247593
TZ	Usagara	Africa/Dar_es_Salaam	0090761710621
IN	Periyakulam	Asia/Kolkata	1509306148922
US	Odessa	America/Chicago	7915217767840
US	Hutto	America/Chicago	1952174158324
YE	Ataq	Asia/Aden	1491284568222
IN	Lal Bahadur Nagar	Asia/Kolkata	4328169503122
KZ	Shalqar	Asia/Aqtobe	5999490660786
US	Bourbonnais	America/Chicago	1531050982941
IN	Dombivli	Asia/Kolkata	8775038694010
IN	Adra	Asia/Kolkata	8943494524541
ID	Simpang	Asia/Jakarta	0785037263726
DE	Radevormwald	Europe/Berlin	6908423289979
ES	Jumilla	Europe/Madrid	0901281029073
VE	Barinas	America/Caracas	6657532232955
IN	Supaul	Asia/Kolkata	5443519407260
US	Kent	America/Los_Angeles	7019758866137
TH	Roi Et	Asia/Bangkok	3318939190059
IR	Shahre Jadide Andisheh	Asia/Tehran	6864103887463
PK	Bhit Shah	Asia/Karachi	3403110729453
US	Port Huron	America/Detroit	5443540221217
FR	Pamiers	Europe/Paris	4076981578018
LK	Dehiwala-Mount Lavinia	Asia/Colombo	6441505019410
PE	Minas de Marcona	America/Lima	6307194912183
BR	Miracema	America/Sao_Paulo	2613178628662
US	Carlsbad	America/Denver	3813688947379
SE	Boo	Europe/Stockholm	2449500384995
DE	Wesseling	Europe/Berlin	4924964697877
IT	Francavilla Fontana	Europe/Rome	5872286710035
FR	Colomiers	Europe/Paris	0239171993679
BE	Rixensart	Europe/Brussels	1331145579137
EE	Narva	Europe/Tallinn	0839192359302
US	West Des Moines	America/Chicago	1282287292531
BR	Imbituba	America/Sao_Paulo	9373384129256
RU	Roslavl’	Europe/Moscow	8389936306243
MX	Zacoalco de Torres	America/Mexico_City	5812924933297
JP	Yamada	Asia/Tokyo	2658273627516
US	Pekin	America/Chicago	7907323573149
BR	Valinhos	America/Sao_Paulo	6494275736292
RU	Valday	Europe/Moscow	3608357276207
ID	Kudus	Asia/Jakarta	5414662668334
IR	Nowshahr	Asia/Tehran	5847201281433
US	Collinwood	America/New_York	3329985868441
SY	Tadmur	Asia/Damascus	1290631480350
PH	Manaoag	Asia/Manila	9086944678667
LK	Hendala	Asia/Colombo	4573814687652
CN	Licheng	Asia/Shanghai	4450127861644
IQ	Karbala	Asia/Baghdad	4393217810651
BR	Guaraciaba do Norte	America/Fortaleza	2454887876506
US	East Haven	America/New_York	2970636758614
GB	Walton-on-the-Naze	Europe/London	3449403857595
RU	Oktyabr’skiy	Asia/Yekaterinburg	2602879388081
DZ	Ksar Chellala	Africa/Algiers	0665765087088
MY	Kampung Ayer Molek	Asia/Kuala_Lumpur	8245325768668
BE	Rixensart	Europe/Brussels	5608434203131
IN	Chamba	Asia/Kolkata	4288927840817
IT	Campobasso	Europe/Rome	3075914239072
MG	Antanifotsy	Indian/Antananarivo	8910482153977
MX	Oaxaca	America/Mexico_City	8929693007108
FR	Bron	Europe/Paris	7969876418193
RU	Kachkanar	Asia/Yekaterinburg	1597512516239
BE	Lille	Europe/Brussels	7797498043635
DZ	Bordj Zemoura	Africa/Algiers	5203096760628
RU	Kuvandyk	Asia/Yekaterinburg	6976104284278
CN	Dongdu	Asia/Shanghai	8960325404056
IT	Sassari	Europe/Rome	2822672282922
ES	Gandia	Europe/Madrid	0023177508285
CH	Onex	Europe/Zurich	1004852878434
CN	Changshu City	Asia/Shanghai	2583468027744
US	Hutto	America/Chicago	7196684813463
VE	Tinaquillo	America/Caracas	9621873481706
PL	Zgorzelec	Europe/Warsaw	5266250859194
US	Abilene	America/Chicago	0982576626511
ES	San Juan de Aznalfarache	Europe/Madrid	9646071764048
US	South Lawndale	America/Chicago	6205136937945
NL	Zeist	Europe/Amsterdam	6676265256823
PH	Guyong	Asia/Manila	8373708482525
CA	Sydney	America/Glace_Bay	8040648038043
RU	Yablonovskiy	Europe/Moscow	5174248000834
RU	Ulan-Ude	Asia/Irkutsk	1809014316829
IN	Sojat	Asia/Kolkata	5241399369216
KR	Eisen	Asia/Seoul	8451163732697
GB	Lower Earley	Europe/London	5876580001554
US	Lakewood	America/New_York	3640665847830
RU	Dyat’kovo	Europe/Moscow	4986998158601
US	Pekin	America/Chicago	2877612410101
US	Kearns	America/Denver	0789864582814
ID	Kudus	Asia/Jakarta	9016083126453
IT	Malnate	Europe/Rome	6588097181337
IN	Gajendragarh	Asia/Kolkata	4100761617359
BR	Palmeira	America/Sao_Paulo	0693824627647
RU	Ozersk	Asia/Yekaterinburg	0011075542531
NZ	Timaru	Pacific/Auckland	3773969285425
RU	Kireyevsk	Europe/Moscow	2969431819835
MX	Oaxaca	America/Mexico_City	8633006456766
US	Hutto	America/Chicago	1212644599010
AR	Rafaela	America/Argentina/Cordoba	1189053324246
RU	Oktyabr’skiy	Asia/Yekaterinburg	8643968754053
US	Dublin	America/New_York	7698259759775
PH	Naga	Asia/Manila	6958999130991
BR	Caldas Novas	America/Sao_Paulo	9908948825642
PG	Mount Hagen	Pacific/Port_Moresby	3088859251085
TZ	Nyangao	Africa/Dar_es_Salaam	5717197365496
PH	Sorsogon	Asia/Manila	7618529537094
MY	Donggongon	Asia/Kuching	8203092954127
FR	Herblay	Europe/Paris	2062621480485
AR	Ushuaia	America/Argentina/Ushuaia	6988581656370
GH	Bibiani	Africa/Accra	7996132116128
ID	Tarakan	Asia/Makassar	9301735742687
RU	Kuvandyk	Asia/Yekaterinburg	3511006431301
GH	Tarkwa	Africa/Accra	9969439853094
GB	Leyland	Europe/London	7552868994548
US	Kearns	America/Denver	9161945391569
KR	Nonsan	Asia/Seoul	2577474599760
CM	Tonga	Africa/Douala	7933574732684
DE	Aschaffenburg	Europe/Berlin	0863834532754
DE	Aschaffenburg	Europe/Berlin	8303272928884
RU	Oktyabr’skiy	Asia/Yekaterinburg	6671406649984
ES	Maspalomas	Atlantic/Canary	6875200249597
PG	Mount Hagen	Pacific/Port_Moresby	8110010072859
DE	Oschatz	Europe/Berlin	5798119914817
BR	Tucano	America/Bahia	9594831266151
PH	Santa Catalina	Asia/Manila	0027056361633
IT	Castelfranco Emilia	Europe/Rome	9986100379660
AR	Rafaela	America/Argentina/Cordoba	9687046266402
LY	Ajdabiya	Africa/Tripoli	7054241172647
LK	Hendala	Asia/Colombo	4837061140057
ID	Pekanbaru	Asia/Jakarta	5219550257726
GB	Blackpool	Europe/London	8419902684027
CN	Sishui	Asia/Shanghai	5847108565797
FR	Talence	Europe/Paris	8490634523488
US	Jersey City	America/New_York	1406663459282
PH	San Jose	Asia/Manila	5301115723798
DE	Eppingen	Europe/Berlin	5992334449776
CN	Zaozhuang	Asia/Shanghai	8527403188460
SE	Boo	Europe/Stockholm	8218449500483
FR	Pamiers	Europe/Paris	7163921212969
MX	Acayucan	America/Mexico_City	4573499019069
CO	Puerto Colombia	America/Bogota	0435732441522
DE	Aschaffenburg	Europe/Berlin	1034539577985
ZA	Vryheid	Africa/Johannesburg	3377837731221
IN	Sathyamangalam	Asia/Kolkata	3747102075334
GB	Brierley Hill	Europe/London	3342599517253
MG	Antanifotsy	Indian/Antananarivo	5796642246184
SV	Ilopango	America/El_Salvador	8294839807639
GB	Hartley	Europe/London	9457403053859
DE	Bretten	Europe/Berlin	3279147096185
ES	Tudela	Europe/Madrid	4680091898456
UA	Nova Kakhovka	Europe/Kiev	7426741167667
US	West Chester	America/New_York	5816692185971
DE	Nidderau	Europe/Berlin	2371720740742
JP	Ueno-ebisumachi	Asia/Tokyo	0988514086515
ZA	Mokopane	Africa/Johannesburg	2029413210095
GB	Viewpark	Europe/London	3841458494358
CA	Pointe-Claire	America/Toronto	0786503269259
CN	Zhoucun	Asia/Shanghai	9039834466172
